ID,Veröffentlicht,Artikelnummer,EAN code,ABAS-ID,Verwendungszweck,Produkttyp,Mounting:MountingMethod,RatingsCertifications:LuminaireType,RatingsCertifications:LuminairePictograph,Monitoring,Lieferländer-id,Supply,MaxInputVoltageAC,Anschlussquerschnitt,Betriebsart,Batterietechnologie,Lichtquelle,Konstantstrom,Farbtemperatur,RatingCertifications:Certifications,RatingsCertifications:RecognitionDistance,MaterialData:Material,HousingColorInformation:Color,ElectronicPerformanceData:MaxPower,ElectronicPerformanceData:LuminousFluxEmergency,ElectronicPerformanceData:Powerfactor,ElectronicBackupTimes:MaxBackupTime,ElectronicPerformanceData:LuminousFluxMains,TemperaturesBS:MaxTemp,TemperaturesBS:MinTemp,TemperaturesDS:MaxTemp,TemperaturesDS:MinTemp,RatingsCertifications:InsulationClass,RatingsCertifications:IKclass,RatingsCertifications:IngressProtection,Verkaufstext,HousingDimensions:Diameter,HousingDimensions:Height,HousingDimensions:Length,HousingDimension:Width
74000,1,AMEC408SC,4262483021941,"(89721,2,0)","Katalog,Webseite",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 9003,"2,6 W",,"0,44 PF",8 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
68821,1,AMEC401SC,4260766554810,"(82786,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 9003,"4,2 W",,"0,6 PF",1 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
68701,1,AMEC403SC,4260766554841,"(82789,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 9003,"4,2 W",,"0,6 PF",3 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
68646,1,AMEC401SC-E,4260766554834,"(82788,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,Edelstahl,"4,2 W",,"0,6 PF",1 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
68635,1,AMEC403SC-AZ,4260766554858,"(82790,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 7016,"4,2 W",,"0,6 PF",3 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
68580,1,AMEC401SC-AZ,4260766554827,"(82787,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 7016,"4,2 W",,"0,6 PF",1 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
68574,1,AMEC403SC-E,4260766554865,"(82791,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,Edelstahl,"4,2 W",,"0,6 PF",3 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
67364,1,AMEC509CC-E,4260682156419,"(64185,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,CC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,24 V,"2,5 mm²",BS / DS,,LED,140-180 mA,5600 K,"Müllentsorgung,CE",22m,Zinc die-cast,Edelstahl,"2,5 W",165 lm,"0,88 PF",CPS,165 lm,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
67346,1,AMEC509CC,4260682156396,"(64183,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,CC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,24 V,"2,5 mm²",BS / DS,,LED,140-180 mA,5600 K,"Müllentsorgung,CE",22m,Zinc die-cast,RAL 9003,"2,5 W",165 lm,"0,88 PF",CPS,165 lm,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
67343,1,AMEC509CC-AZ,4260682156402,"(64184,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,CC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,24 V,"2,5 mm²",BS / DS,,LED,140-180 mA,5600 K,"Müllentsorgung,CE",22m,Zinc die-cast,RAL 7016,"2,5 W",165 lm,"0,88 PF",CPS,165 lm,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
67179,1,AMEC401WL-E,4260682154811,"(63792,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,Edelstahl,"4,7 W",,"0,48 PF",1 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
67168,1,AMEC403WL-E,4260682154828,"(63793,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,Edelstahl,"4,7 W",,"0,48 PF",3 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
67127,1,AMEC408WL-E,4260682154835,"(63794,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,Edelstahl,"4,7 W",,"0,48 PF",8 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
66997,1,AMEC403WL,4260682153470,"(63361,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 9003,"4,7 W",,"0,48 PF",3 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
66986,1,AMEC401WL,4260682153456,"(63359,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 9003,"4,7 W",,"0,48 PF",1 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
66979,1,AMEC403WL-AZ,4260682153487,"(63362,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 7016,"4,7 W",,"0,48 PF",3 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
66956,1,AMEC408WL,4260682153494,"(63363,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 9003,"4,7 W",,"0,48 PF",8 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
66947,1,AMEC401WL-AZ,4260682153463,"(63360,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 7016,"4,7 W",,"0,48 PF",1 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
66943,1,AMEC408WL-AZ,4260682153500,"(63364,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 7016,"4,7 W",,"0,48 PF",8 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
63121,1,AMEC009ML-AZ,4260659561437,"(3335,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,ML,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,230 V,"2,5 mm²",ELS,,LED,140-180 mA,5600 K,"Müllentsorgung,CE",22m,Zinc die-cast,RAL 7016,"3,5 W", lm,"0,57 PF",CPS, lm,40 °C,-20 °C,40 °C,-20 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
63120,1,AMEC009-AZ,4260659561406,"(3332,2,0)","Webseite,Katalog",Notleuchte,Wandeinbau,Rettungszeichenleuchte,Set,CPS,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,230 V,"1,5 mm²",DS,,LED,140-180 mA,5600 K,"Müllentsorgung,CE",22m,Zinc die-cast,RAL 7016,"4,5 W", lm,"0,49 PF",CPS, lm,40 °C,-25 °C,40 °C,-25 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
63117,1,AMEC009ML,4260659561420,"(3334,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,ML,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,230 V,"2,5 mm²",ELS,,LED,140-180 mA,5600 K,"Müllentsorgung,CE",22m,Zinc die-cast,RAL 9003,"3,5 W", lm,"0,57 PF",CPS, lm,40 °C,-20 °C,40 °C,-20 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
63116,1,AMEC009,4260659561390,"(3331,2,0)","Webseite,Katalog",Notleuchte,Wandeinbau,Rettungszeichenleuchte,Set,CPS,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,230 V,"1,5 mm²",DS,,LED,140-180 mA,5600 K,"Müllentsorgung,CE",22m,Zinc die-cast,RAL 9003,"4,5 W", lm,"0,49 PF",CPS, lm,40 °C,-25 °C,40 °C,-25 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
63113,1,AMEC009ML-E,4260659561444,"(3336,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,ML,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,230 V,"2,5 mm²",ELS,,LED,140-180 mA,5600 K,"Müllentsorgung,CE",22m,Zinc die-cast,Edelstahl,"3,5 W", lm,"0,57 PF",CPS, lm,40 °C,-20 °C,40 °C,-20 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
63112,1,AMEC009-E,4260659561413,"(3333,2,0)","Webseite,Katalog",Notleuchte,Wandeinbau,Rettungszeichenleuchte,Set,CPS,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,230 V,"1,5 mm²",DS,,LED,140-180 mA,5600 K,"Müllentsorgung,CE",22m,Zinc die-cast,Edelstahl,"4,5 W", lm,"0,49 PF",CPS, lm,40 °C,-25 °C,40 °C,-25 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. With an installation diameter of 68 mm, this luminaire can be easily integrated into many environments. Escape and emergency routes can be ide",,182 mm,92 mm,236 mm
68816,1,AMCC403SC,4260766554483,"(82753,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 9003,"4,2 W",,"0,6 PF",3 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. Escape and emergency routes can be identified on either one or two sides. </p>
<p>It is part of the A series luminaire family, which provides",,165 mm,79 mm,236 mm
68799,1,AMCC403SC-AZ,4260766554490,"(82754,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 7016,"4,2 W",,"0,6 PF",3 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. Escape and emergency routes can be identified on either one or two sides. </p>
<p>It is part of the A series luminaire family, which provides",,165 mm,79 mm,236 mm
68733,1,AMCC401SC,4260766554452,"(82750,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 9003,"4,2 W",,"0,6 PF",1 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. Escape and emergency routes can be identified on either one or two sides. </p>
<p>It is part of the A series luminaire family, which provides",,165 mm,79 mm,236 mm
68682,1,AMCC401SC-AZ,4260766554469,"(82751,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,RAL 7016,"4,2 W",,"0,6 PF",1 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. Escape and emergency routes can be identified on either one or two sides. </p>
<p>It is part of the A series luminaire family, which provides",,165 mm,79 mm,236 mm
68627,1,AMCC403SC-E,4260766554506,"(82755,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,Edelstahl,"4,2 W",,"0,6 PF",3 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. Escape and emergency routes can be identified on either one or two sides. </p>
<p>It is part of the A series luminaire family, which provides",,165 mm,79 mm,236 mm
68601,1,AMCC401SC-E,4260766554476,"(82752,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,Edelstahl,"4,2 W",,"0,6 PF",1 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. Escape and emergency routes can be identified on either one or two sides. </p>
<p>It is part of the A series luminaire family, which provides",,165 mm,79 mm,236 mm
73984,1,AMCC408SC-E,4262483021781,"(89705,2,0)","Webseite,Katalog",Notleuchte,Deckeneinbau-Seil,Rettungszeichenleuchte,Set,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,140-180 mA,5600 K,"Müllentsorgung,CE,""5 Jahre Garantie""",22m,Zinc die-cast,Edelstahl,"2,6 W",,"0,44 PF",8 h,,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 20,"<p>Modern zinc die-cast emergency exit sign luminaire with wire suspension for recessed mounting in the ceiling. Escape and emergency routes can be identified on either one or two sides. </p>
<p>It is part of the A series luminaire family, which provides",,165 mm,79 mm,236 mm
